podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012352,2025-12-28 14:00,0.86,0.0
CH1008400000000000000000000012353,2025-12-28 14:00,0.8,0.42
CH1008400000000000000000000012354,2025-12-28 14:00,0.64,0.0
CH1008400000000000000000000012355,2025-12-28 14:00,0.56,0.2
CH1008400000000000000000000012356,2025-12-28 14:00,0.64,0.0
CH1008400000000000000000000012345,2025-12-28 15:00,0.51,0.1
CH1008400000000000000000000012346,2025-12-28 15:00,0.69,0.07
CH1008400000000000000000000012347,2025-12-28 15:00,0.69,0.0
CH1008400000000000000000000012348,2025-12-28 15:00,0.5,0.09
CH1008400000000000000000000012349,2025-12-28 15:00,0.54,0.0
CH1008400000000000000000000012350,2025-12-28 15:00,0.5,0.13
CH1008400000000000000000000012351,2025-12-28 15:00,0.57,0.0
CH1008400000000000000000000012352,2025-12-28 15:00,0.69,0.0
CH1008400000000000000000000012353,2025-12-28 15:00,0.51,0.21
CH1008400000000000000000000012354,2025-12-28 15:00,0.41,0.0
CH1008400000000000000000000012355,2025-12-28 15:00,0.45,0.14
CH1008400000000000000000000012356,2025-12-28 15:00,0.51,0.0
CH1008400000000000000000000012345,2025-12-28 16:00,0.51,0.07
CH1008400000000000000000000012346,2025-12-28 16:00,0.59,0.03
CH1008400000000000000000000012347,2025-12-28 16:00,0.71,0.0
CH1008400000000000000000000012348,2025-12-28 16:00,0.45,0.14
CH1008400000000000000000000012349,2025-12-28 16:00,0.66,0.0
CH1008400000000000000000000012350,2025-12-28 16:00,0.56,0.06
CH1008400000000000000000000012351,2025-12-28 16:00,0.58,0.0
CH1008400000000000000000000012352,2025-12-28 16:00,0.44,0.0
CH1008400000000000000000000012353,2025-12-28 16:00,0.42,0.14
CH1008400000000000000000000012354,2025-12-28 16:00,0.59,0.0
CH1008400000000000000000000012355,2025-12-28 16:00,0.54,0.06
CH1008400000000000000000000012356,2025-12-28 16:00,0.58,0.0
CH1008400000000000000000000012345,2025-12-28 17:00,0.88,0.04
CH1008400000000000000000000012346,2025-12-28 17:00,1.43,0.03
CH1008400000000000000000000012347,2025-12-28 17:00,1.12,0.0
CH1008400000000000000000000012348,2025-12-28 17:00,1.14,0.04
CH1008400000000000000000000012349,2025-12-28 17:00,0.96,0.0
CH1008400000000000000000000012350,2025-12-28 17:00,1.9,0.02
CH1008400000000000000000000012351,2025-12-28 17:00,1.42,0.0
CH1008400000000000000000000012352,2025-12-28 17:00,1.3,0.0
CH1008400000000000000000000012353,2025-12-28 17:00,1.36,0.03
CH1008400000000000000000000012354,2025-12-28 17:00,1.16,0.0
CH1008400000000000000000000012355,2025-12-28 17:00,0.82,0.02
CH1008400000000000000000000012356,2025-12-28 17:00,1.8,0.0
CH1008400000000000000000000012345,2025-12-28 18:00,1.61,0.0
CH1008400000000000000000000012346,2025-12-28 18:00,1.47,0.0
CH1008400000000000000000000012347,2025-12-28 18:00,1.55,0.0
CH1008400000000000000000000012348,2025-12-28 18:00,1.51,0.0
CH1008400000000000000000000012349,2025-12-28 18:00,1.34,0.0
CH1008400000000000000000000012350,2025-12-28 18:00,1.11,0.0
CH1008400000000000000000000012351,2025-12-28 18:00,0.83,0.0
CH1008400000000000000000000012352,2025-12-28 18:00,1.27,0.0
CH1008400000000000000000000012353,2025-12-28 18:00,1.32,0.0
CH1008400000000000000000000012354,2025-12-28 18:00,0.88,0.0
CH1008400000000000000000000012355,2025-12-28 18:00,1.69,0.0
CH1008400000000000000000000012356,2025-12-28 18:00,1.34,0.0
CH1008400000000000000000000012345,2025-12-28 19:00,2.03,0.0
CH1008400000000000000000000012346,2025-12-28 19:00,1.96,0.0
CH1008400000000000000000000012347,2025-12-28 19:00,1.42,0.0
CH1008400000000000000000000012348,2025-12-28 19:00,1.51,0.0
CH1008400000000000000000000012349,2025-12-28 19:00,1.37,0.0
CH1008400000000000000000000012350,2025-12-28 19:00,1.2,0.0
CH1008400000000000000000000012351,2025-12-28 19:00,1.6,0.0
CH1008400000000000000000000012352,2025-12-28 19:00,1.03,0.0
CH1008400000000000000000000012353,2025-12-28 19:00,1.01,0.0
CH1008400000000000000000000012354,2025-12-28 19:00,1.18,0.0
CH1008400000000000000000000012355,2025-12-28 19:00,1.24,0.0
CH1008400000000000000000000012356,2025-12-28 19:00,1.39,0.0
CH1008400000000000000000000012345,2025-12-28 20:00,0.93,0.0
CH1008400000000000000000000012346,2025-12-28 20:00,1.72,0.0
CH1008400000000000000000000012347,2025-12-28 20:00,1.9,0.0
CH1008400000000000000000000012348,2025-12-28 20:00,0.9,0.0
CH1008400000000000000000000012349,2025-12-28 20:00,1.4,0.0
CH1008400000000000000000000012350,2025-12-28 20:00,1.48,0.0
CH1008400000000000000000000012351,2025-12-28 20:00,1.33,0.0
CH1008400000000000000000000012352,2025-12-28 20:00,1.26,0.0
CH1008400000000000000000000012353,2025-12-28 20:00,1.61,0.0
CH1008400000000000000000000012354,2025-12-28 20:00,1.64,0.0
CH1008400000000000000000000012355,2025-12-28 20:00,1.3,0.0
CH1008400000000000000000000012356,2025-12-28 20:00,1.07,0.0
CH1008400000000000000000000012345,2025-12-28 21:00,0.79,0.0
CH1008400000000000000000000012346,2025-12-28 21:00,0.74,0.0
CH1008400000000000000000000012347,2025-12-28 21:00,0.65,0.0
CH1008400000000000000000000012348,2025-12-28 21:00,0.76,0.0
CH1008400000000000000000000012349,2025-12-28 21:00,0.5,0.0
CH1008400000000000000000000012350,2025-12-28 21:00,0.63,0.0
CH1008400000000000000000000012351,2025-12-28 21:00,0.52,0.0
CH1008400000000000000000000012352,2025-12-28 21:00,0.94,0.0
CH1008400000000000000000000012353,2025-12-28 21:00,0.62,0.0
CH1008400000000000000000000012354,2025-12-28 21:00,0.48,0.0
CH1008400000000000000000000012355,2025-12-28 21:00,0.59,0.0
CH1008400000000000000000000012356,2025-12-28 21:00,0.68,0.0
CH1008400000000000000000000012345,2025-12-28 22:00,0.97,0.0
CH1008400000000000000000000012346,2025-12-28 22:00,0.91,0.0
CH1008400000000000000000000012347,2025-12-28 22:00,0.49,0.0
CH1008400000000000000000000012348,2025-12-28 22:00,0.8,0.0
CH1008400000000000000000000012349,2025-12-28 22:00,0.93,0.0
CH1008400000000000000000000012350,2025-12-28 22:00,0.74,0.0
CH1008400000000000000000000012351,2025-12-28 22:00,0.96,0.0
CH1008400000000000000000000012352,2025-12-28 22:00,0.63,0.0
CH1008400000000000000000000012353,2025-12-28 22:00,0.77,0.0
CH1008400000000000000000000012354,2025-12-28 22:00,0.77,0.0
CH1008400000000000000000000012355,2025-12-28 22:00,0.73,0.0
CH1008400000000000000000000012356,2025-12-28 22:00,0.96,0.0
CH1008400000000000000000000012345,2025-12-28 23:00,0.86,0.0
CH1008400000000000000000000012346,2025-12-28 23:00,0.48,0.0
CH1008400000000000000000000012347,2025-12-28 23:00,0.98,0.0
CH1008400000000000000000000012348,2025-12-28 23:00,0.87,0.0
CH1008400000000000000000000012349,2025-12-28 23:00,0.69,0.0
CH1008400000000000000000000012350,2025-12-28 23:00,0.73,0.0
CH1008400000000000000000000012351,2025-12-28 23:00,0.8,0.0
CH1008400000000000000000000012352,2025-12-28 23:00,0.95,0.0
CH1008400000000000000000000012353,2025-12-28 23:00,0.8,0.0
CH1008400000000000000000000012354,2025-12-28 23:00,0.6,0.0
CH1008400000000000000000000012355,2025-12-28 23:00,0.98,0.0
CH1008400000000000000000000012356,2025-12-28 23:00,0.75,0.0
CH1008400000000000000000000012345,2025-12-29 00:00,0.38,0.0
CH1008400000000000000000000012346,2025-12-29 00:00,0.48,0.0
CH1008400000000000000000000012347,2025-12-29 00:00,0.24,0.0
CH1008400000000000000000000012348,2025-12-29 00:00,0.21,0.0
CH1008400000000000000000000012349,2025-12-29 00:00,0.15,0.0
CH1008400000000000000000000012350,2025-12-29 00:00,0.23,0.0
CH1008400000000000000000000012351,2025-12-29 00:00,0.27,0.0
CH1008400000000000000000000012352,2025-12-29 00:00,0.41,0.0
CH1008400000000000000000000012353,2025-12-29 00:00,0.27,0.0
CH1008400000000000000000000012354,2025-12-29 00:00,0.35,0.0
CH1008400000000000000000000012355,2025-12-29 00:00,0.33,0.0
CH1008400000000000000000000012356,2025-12-29 00:00,0.31,0.0
CH1008400000000000000000000012345,2025-12-29 01:00,0.22,0.0
CH1008400000000000000000000012346,2025-12-29 01:00,0.27,0.0
CH1008400000000000000000000012347,2025-12-29 01:00,0.35,0.0
CH1008400000000000000000000012348,2025-12-29 01:00,0.21,0.0
CH1008400000000000000000000012349,2025-12-29 01:00,0.17,0.0
CH1008400000000000000000000012350,2025-12-29 01:00,0.32,0.0
CH1008400000000000000000000012351,2025-12-29 01:00,0.32,0.0
CH1008400000000000000000000012352,2025-12-29 01:00,0.26,0.0
CH1008400000000000000000000012353,2025-12-29 01:00,0.36,0.0
CH1008400000000000000000000012354,2025-12-29 01:00,0.41,0.0
CH1008400000000000000000000012355,2025-12-29 01:00,0.27,0.0
CH1008400000000000000000000012356,2025-12-29 01:00,0.34,0.0
CH1008400000000000000000000012345,2025-12-29 02:00,0.24,0.0
CH1008400000000000000000000012346,2025-12-29 02:00,0.38,0.0
CH1008400000000000000000000012347,2025-12-29 02:00,0.32,0.0
CH1008400000000000000000000012348,2025-12-29 02:00,0.22,0.0
CH1008400000000000000000000012349,2025-12-29 02:00,0.22,0.0
CH1008400000000000000000000012350,2025-12-29 02:00,0.47,0.0
CH1008400000000000000000000012351,2025-12-29 02:00,0.35,0.0
CH1008400000000000000000000012352,2025-12-29 02:00,0.39,0.0
CH1008400000000000000000000012353,2025-12-29 02:00,0.37,0.0
CH1008400000000000000000000012354,2025-12-29 02:00,0.28,0.0
CH1008400000000000000000000012355,2025-12-29 02:00,0.26,0.0
CH1008400000000000000000000012356,2025-12-29 02:00,0.29,0.0
CH1008400000000000000000000012345,2025-12-29 03:00,0.19,0.0
CH1008400000000000000000000012346,2025-12-29 03:00,0.38,0.0
CH1008400000000000000000000012347,2025-12-29 03:00,0.3,0.0
CH1008400000000000000000000012348,2025-12-29 03:00,0.36,0.0
CH1008400000000000000000000012349,2025-12-29 03:00,0.47,0.0
CH1008400000000000000000000012350,2025-12-29 03:00,0.24,0.0
CH1008400000000000000000000012351,2025-12-29 03:00,0.27,0.0
CH1008400000000000000000000012352,2025-12-29 03:00,0.38,0.0
CH1008400000000000000000000012353,2025-12-29 03:00,0.4,0.0
CH1008400000000000000000000012354,2025-12-29 03:00,0.19,0.0
CH1008400000000000000000000012355,2025-12-29 03:00,0.17,0.0
CH1008400000000000000000000012356,2025-12-29 03:00,0.18,0.0
CH1008400000000000000000000012345,2025-12-29 04:00,0.27,0.0
CH1008400000000000000000000012346,2025-12-29 04:00,0.21,0.0
CH1008400000000000000000000012347,2025-12-29 04:00,0.33,0.0
CH1008400000000000000000000012348,2025-12-29 04:00,0.26,0.0
CH1008400000000000000000000012349,2025-12-29 04:00,0.22,0.0
CH1008400000000000000000000012350,2025-12-29 04:00,0.26,0.0
CH1008400000000000000000000012351,2025-12-29 04:00,0.37,0.0
CH1008400000000000000000000012352,2025-12-29 04:00,0.35,0.0
CH1008400000000000000000000012353,2025-12-29 04:00,0.23,0.0
CH1008400000000000000000000012354,2025-12-29 04:00,0.24,0.0
CH1008400000000000000000000012355,2025-12-29 04:00,0.4,0.0
CH1008400000000000000000000012356,2025-12-29 04:00,0.26,0.0
CH1008400000000000000000000012345,2025-12-29 05:00,0.42,0.0
CH1008400000000000000000000012346,2025-12-29 05:00,0.23,0.0
CH1008400000000000000000000012347,2025-12-29 05:00,0.35,0.0
CH1008400000000000000000000012348,2025-12-29 05:00,0.47,0.0
CH1008400000000000000000000012349,2025-12-29 05:00,0.29,0.0
CH1008400000000000000000000012350,2025-12-29 05:00,0.19,0.0
CH1008400000000000000000000012351,2025-12-29 05:00,0.3,0.0
CH1008400000000000000000000012352,2025-12-29 05:00,0.26,0.0
CH1008400000000000000000000012353,2025-12-29 05:00,0.22,0.0
CH1008400000000000000000000012354,2025-12-29 05:00,0.15,0.0
CH1008400000000000000000000012355,2025-12-29 05:00,0.29,0.0
CH1008400000000000000000000012356,2025-12-29 05:00,0.17,0.0
CH1008400000000000000000000012345,2025-12-29 06:00,0.73,0.0
CH1008400000000000000000000012346,2025-12-29 06:00,0.98,0.0
CH1008400000000000000000000012347,2025-12-29 06:00,0.68,0.0
CH1008400000000000000000000012348,2025-12-29 06:00,0.65,0.0
CH1008400000000000000000000012349,2025-12-29 06:00,0.9,0.0
CH1008400000000000000000000012350,2025-12-29 06:00,0.75,0.0
CH1008400000000000000000000012351,2025-12-29 06:00,0.88,0.0
CH1008400000000000000000000012352,2025-12-29 06:00,0.73,0.0
CH1008400000000000000000000012353,2025-12-29 06:00,0.64,0.0
CH1008400000000000000000000012354,2025-12-29 06:00,0.87,0.0
CH1008400000000000000000000012355,2025-12-29 06:00,0.83,0.0
CH1008400000000000000000000012356,2025-12-29 06:00,0.56,0.0
CH1008400000000000000000000012345,2025-12-29 07:00,0.98,0.02
CH1008400000000000000000000012346,2025-12-29 07:00,0.76,0.01
CH1008400000000000000000000012347,2025-12-29 07:00,0.75,0.0
CH1008400000000000000000000012348,2025-12-29 07:00,0.61,0.02
CH1008400000000000000000000012349,2025-12-29 07:00,0.75,0.0
CH1008400000000000000000000012350,2025-12-29 07:00,0.61,0.01
CH1008400000000000000000000012351,2025-12-29 07:00,0.92,0.0
CH1008400000000000000000000012352,2025-12-29 07:00,1.19,0.0
CH1008400000000000000000000012353,2025-12-29 07:00,0.5,0.02
CH1008400000000000000000000012354,2025-12-29 07:00,0.59,0.0
CH1008400000000000000000000012355,2025-12-29 07:00,0.74,0.01
CH1008400000000000000000000012356,2025-12-29 07:00,0.56,0.0
CH1008400000000000000000000012345,2025-12-29 08:00,0.91,0.05
CH1008400000000000000000000012346,2025-12-29 08:00,0.76,0.02
CH1008400000000000000000000012347,2025-12-29 08:00,0.74,0.0
CH1008400000000000000000000012348,2025-12-29 08:00,0.75,0.04
CH1008400000000000000000000012349,2025-12-29 08:00,0.97,0.0
CH1008400000000000000000000012350,2025-12-29 08:00,1.0,0.03
CH1008400000000000000000000012351,2025-12-29 08:00,0.76,0.0
CH1008400000000000000000000012352,2025-12-29 08:00,0.61,0.0
CH1008400000000000000000000012353,2025-12-29 08:00,1.08,0.02
CH1008400000000000000000000012354,2025-12-29 08:00,0.56,0.0
CH1008400000000000000000000012355,2025-12-29 08:00,0.64,0.01
CH1008400000000000000000000012356,2025-12-29 08:00,1.21,0.0
CH1008400000000000000000000012345,2025-12-29 09:00,0.61,0.07
CH1008400000000000000000000012346,2025-12-29 09:00,0.53,0.09
CH1008400000000000000000000012347,2025-12-29 09:00,0.45,0.0
CH1008400000000000000000000012348,2025-12-29 09:00,0.49,0.14
CH1008400000000000000000000012349,2025-12-29 09:00,0.34,0.0
CH1008400000000000000000000012350,2025-12-29 09:00,0.61,0.11
CH1008400000000000000000000012351,2025-12-29 09:00,0.72,0.0
CH1008400000000000000000000012352,2025-12-29 09:00,0.71,0.0
CH1008400000000000000000000012353,2025-12-29 09:00,0.41,0.07
CH1008400000000000000000000012354,2025-12-29 09:00,0.36,0.0
CH1008400000000000000000000012355,2025-12-29 09:00,0.39,0.06
CH1008400000000000000000000012356,2025-12-29 09:00,0.58,0.0
CH1008400000000000000000000012345,2025-12-29 10:00,0.61,0.14
CH1008400000000000000000000012346,2025-12-29 10:00,0.71,0.15
CH1008400000000000000000000012347,2025-12-29 10:00,0.74,0.0
CH1008400000000000000000000012348,2025-12-29 10:00,0.82,0.39
CH1008400000000000000000000012349,2025-12-29 10:00,0.48,0.0
CH1008400000000000000000000012350,2025-12-29 10:00,0.77,0.05
CH1008400000000000000000000012351,2025-12-29 10:00,0.43,0.0
CH1008400000000000000000000012352,2025-12-29 10:00,0.73,0.0
CH1008400000000000000000000012353,2025-12-29 10:00,0.3,0.24
CH1008400000000000000000000012354,2025-12-29 10:00,0.53,0.0
CH1008400000000000000000000012355,2025-12-29 10:00,0.73,0.11
CH1008400000000000000000000012356,2025-12-29 10:00,0.59,0.0
CH1008400000000000000000000012345,2025-12-29 11:00,0.63,0.18
CH1008400000000000000000000012346,2025-12-29 11:00,0.43,0.14
CH1008400000000000000000000012347,2025-12-29 11:00,0.68,0.0
CH1008400000000000000000000012348,2025-12-29 11:00,0.77,0.18
CH1008400000000000000000000012349,2025-12-29 11:00,0.62,0.0
CH1008400000000000000000000012350,2025-12-29 11:00,0.38,0.07
CH1008400000000000000000000012351,2025-12-29 11:00,0.39,0.0
CH1008400000000000000000000012352,2025-12-29 11:00,0.67,0.0
CH1008400000000000000000000012353,2025-12-29 11:00,0.88,0.23
CH1008400000000000000000000012354,2025-12-29 11:00,0.49,0.0
CH1008400000000000000000000012355,2025-12-29 11:00,0.56,0.19
CH1008400000000000000000000012356,2025-12-29 11:00,0.44,0.0
CH1008400000000000000000000012345,2025-12-29 12:00,0.83,0.2
CH1008400000000000000000000012346,2025-12-29 12:00,0.62,0.27
CH1008400000000000000000000012347,2025-12-29 12:00,0.66,0.0
CH1008400000000000000000000012348,2025-12-29 12:00,0.76,0.45
CH1008400000000000000000000012349,2025-12-29 12:00,0.9,0.0
CH1008400000000000000000000012350,2025-12-29 12:00,0.75,0.07
CH1008400000000000000000000012351,2025-12-29 12:00,0.64,0.0
CH1008400000000000000000000012352,2025-12-29 12:00,0.62,0.0
CH1008400000000000000000000012353,2025-12-29 12:00,0.87,0.16
CH1008400000000000000000000012354,2025-12-29 12:00,0.69,0.0
CH1008400000000000000000000012355,2025-12-29 12:00,0.9,0.25
CH1008400000000000000000000012356,2025-12-29 12:00,0.47,0.0
CH1008400000000000000000000012345,2025-12-29 13:00,0.93,0.29
CH1008400000000000000000000012346,2025-12-29 13:00,0.73,0.3
CH1008400000000000000000000012347,2025-12-29 13:00,0.85,0.0
CH1008400000000000000000000012348,2025-12-29 13:00,0.95,0.29
CH1008400000000000000000000012349,2025-12-29 13:00,0.58,0.0
CH1008400000000000000000000012350,2025-12-29 13:00,0.86,0.24
CH1008400000000000000000000012351,2025-12-29 13:00,0.71,0.0
CH1008400000000000000000000012352,2025-12-29 13:00,0.57,0.0
CH1008400000000000000000000012353,2025-12-29 13:00,0.61,0.46
CH1008400000000000000000000012354,2025-12-29 13:00,0.78,0.0
CH1008400000000000000000000012355,2025-12-29 13:00,0.86,0.37
CH1008400000000000000000000012356,2025-12-29 13:00,0.72,0.0
CH1008400000000000000000000012345,2025-12-29 14:00,0.45,0.23
CH1008400000000000000000000012346,2025-12-29 14:00,0.65,0.11
CH1008400000000000000000000012347,2025-12-29 14:00,0.61,0.0
CH1008400000000000000000000012348,2025-12-29 14:00,0.57,0.37
CH1008400000000000000000000012349,2025-12-29 14:00,0.7,0.0
CH1008400000000000000000000012350,2025-12-29 14:00,0.42,0.11
CH1008400000000000000000000012351,2025-12-29 14:00,0.54,0.0
CH1008400000000000000000000012352,2025-12-29 14:00,0.35,0.0
CH1008400000000000000000000012353,2025-12-29 14:00,0.74,0.24
CH1008400000000000000000000012354,2025-12-29 14:00,0.58,0.0
CH1008400000000000000000000012355,2025-12-29 14:00,0.51,0.32
CH1008400000000000000000000012356,2025-12-29 14:00,0.61,0.0
CH1008400000000000000000000012345,2025-12-29 15:00,0.6,0.1
CH1008400000000000000000000012346,2025-12-29 15:00,0.47,0.07
CH1008400000000000000000000012347,2025-12-29 15:00,0.55,0.0
CH1008400000000000000000000012348,2025-12-29 15:00,0.29,0.22
CH1008400000000000000000000012349,2025-12-29 15:00,0.49,0.0
CH1008400000000000000000000012350,2025-12-29 15:00,0.4,0.07
CH1008400000000000000000000012351,2025-12-29 15:00,0.55,0.0
CH1008400000000000000000000012352,2025-12-29 15:00,0.47,0.0
CH1008400000000000000000000012353,2025-12-29 15:00,0.71,0.18
CH1008400000000000000000000012354,2025-12-29 15:00,0.36,0.0
CH1008400000000000000000000012355,2025-12-29 15:00,0.62,0.06
CH1008400000000000000000000012356,2025-12-29 15:00,0.5,0.0
CH1008400000000000000000000012345,2025-12-29 16:00,0.81,0.07
CH1008400000000000000000000012346,2025-12-29 16:00,0.51,0.04
CH1008400000000000000000000012347,2025-12-29 16:00,0.63,0.0
CH1008400000000000000000000012348,2025-12-29 16:00,0.45,0.1
CH1008400000000000000000000012349,2025-12-29 16:00,0.63,0.0
CH1008400000000000000000000012350,2025-12-29 16:00,0.34,0.05
CH1008400000000000000000000012351,2025-12-29 16:00,0.46,0.0
CH1008400000000000000000000012352,2025-12-29 16:00,0.56,0.0
CH1008400000000000000000000012353,2025-12-29 16:00,0.41,0.14
CH1008400000000000000000000012354,2025-12-29 16:00,0.63,0.0
CH1008400000000000000000000012355,2025-12-29 16:00,0.48,0.12
CH1008400000000000000000000012356,2025-12-29 16:00,0.54,0.0
CH1008400000000000000000000012345,2025-12-29 17:00,1.84,0.03
CH1008400000000000000000000012346,2025-12-29 17:00,1.05,0.02
CH1008400000000000000000000012347,2025-12-29 17:00,1.54,0.0
CH1008400000000000000000000012348,2025-12-29 17:00,1.13,0.06
CH1008400000000000000000000012349,2025-12-29 17:00,1.24,0.0
CH1008400000000000000000000012350,2025-12-29 17:00,1.44,0.03
CH1008400000000000000000000012351,2025-12-29 17:00,1.23,0.0
CH1008400000000000000000000012352,2025-12-29 17:00,1.21,0.0
CH1008400000000000000000000012353,2025-12-29 17:00,0.91,0.04
CH1008400000000000000000000012354,2025-12-29 17:00,1.06,0.0
CH1008400000000000000000000012355,2025-12-29 17:00,1.24,0.03
CH1008400000000000000000000012356,2025-12-29 17:00,1.21,0.0
CH1008400000000000000000000012345,2025-12-29 18:00,0.97,0.0
CH1008400000000000000000000012346,2025-12-29 18:00,1.16,0.0
CH1008400000000000000000000012347,2025-12-29 18:00,1.29,0.0
CH1008400000000000000000000012348,2025-12-29 18:00,1.82,0.0
CH1008400000000000000000000012349,2025-12-29 18:00,1.21,0.0
CH1008400000000000000000000012350,2025-12-29 18:00,1.11,0.0
CH1008400000000000000000000012351,2025-12-29 18:00,1.66,0.0
CH1008400000000000000000000012352,2025-12-29 18:00,1.09,0.0
CH1008400000000000000000000012353,2025-12-29 18:00,1.37,0.0
CH1008400000000000000000000012354,2025-12-29 18:00,1.62,0.0
CH1008400000000000000000000012355,2025-12-29 18:00,1.41,0.0
CH1008400000000000000000000012356,2025-12-29 18:00,1.5,0.0
CH1008400000000000000000000012345,2025-12-29 19:00,0.99,0.0
CH1008400000000000000000000012346,2025-12-29 19:00,1.33,0.0
CH1008400000000000000000000012347,2025-12-29 19:00,1.49,0.0
CH1008400000000000000000000012348,2025-12-29 19:00,1.38,0.0
CH1008400000000000000000000012349,2025-12-29 19:00,1.15,0.0
CH1008400000000000000000000012350,2025-12-29 19:00,1.65,0.0
CH1008400000000000000000000012351,2025-12-29 19:00,1.36,0.0
CH1008400000000000000000000012352,2025-12-29 19:00,0.95,0.0
CH1008400000000000000000000012353,2025-12-29 19:00,1.07,0.0
CH1008400000000000000000000012354,2025-12-29 19:00,1.11,0.0
CH1008400000000000000000000012355,2025-12-29 19:00,1.13,0.0
CH1008400000000000000000000012356,2025-12-29 19:00,1.28,0.0
CH1008400000000000000000000012345,2025-12-29 20:00,1.2,0.0
CH1008400000000000000000000012346,2025-12-29 20:00,1.61,0.0
CH1008400000000000000000000012347,2025-12-29 20:00,1.73,0.0
CH1008400000000000000000000012348,2025-12-29 20:00,1.53,0.0
CH1008400000000000000000000012349,2025-12-29 20:00,0.89,0.0
CH1008400000000000000000000012350,2025-12-29 20:00,1.05,0.0
CH1008400000000000000000000012351,2025-12-29 20:00,1.15,0.0
CH1008400000000000000000000012352,2025-12-29 20:00,1.13,0.0
CH1008400000000000000000000012353,2025-12-29 20:00,1.24,0.0
CH1008400000000000000000000012354,2025-12-29 20:00,1.21,0.0
CH1008400000000000000000000012355,2025-12-29 20:00,1.4,0.0
CH1008400000000000000000000012356,2025-12-29 20:00,1.75,0.0
CH1008400000000000000000000012345,2025-12-29 21:00,0.85,0.0
CH1008400000000000000000000012346,2025-12-29 21:00,0.71,0.0
CH1008400000000000000000000012347,2025-12-29 21:00,0.8,0.0
CH1008400000000000000000000012348,2025-12-29 21:00,1.02,0.0
CH1008400000000000000000000012349,2025-12-29 21:00,0.42,0.0
CH1008400000000000000000000012350,2025-12-29 21:00,0.4,0.0
CH1008400000000000000000000012351,2025-12-29 21:00,0.56,0.0
CH1008400000000000000000000012352,2025-12-29 21:00,0.58,0.0
CH1008400000000000000000000012353,2025-12-29 21:00,0.67,0.0
CH1008400000000000000000000012354,2025-12-29 21:00,0.53,0.0
CH1008400000000000000000000012355,2025-12-29 21:00,0.54,0.0
CH1008400000000000000000000012356,2025-12-29 21:00,0.75,0.0
CH1008400000000000000000000012345,2025-12-29 22:00,0.75,0.0
CH1008400000000000000000000012346,2025-12-29 22:00,0.65,0.0
CH1008400000000000000000000012347,2025-12-29 22:00,0.57,0.0
CH1008400000000000000000000012348,2025-12-29 22:00,0.44,0.0
CH1008400000000000000000000012349,2025-12-29 22:00,0.64,0.0
CH1008400000000000000000000012350,2025-12-29 22:00,0.67,0.0
CH1008400000000000000000000012351,2025-12-29 22:00,0.55,0.0
CH1008400000000000000000000012352,2025-12-29 22:00,0.57,0.0
CH1008400000000000000000000012353,2025-12-29 22:00,0.52,0.0
CH1008400000000000000000000012354,2025-12-29 22:00,0.69,0.0
CH1008400000000000000000000012355,2025-12-29 22:00,0.63,0.0
CH1008400000000000000000000012356,2025-12-29 22:00,0.7,0.0
CH1008400000000000000000000012345,2025-12-29 23:00,0.64,0.0
CH1008400000000000000000000012346,2025-12-29 23:00,0.55,0.0
CH1008400000000000000000000012347,2025-12-29 23:00,0.47,0.0
CH1008400000000000000000000012348,2025-12-29 23:00,0.79,0.0
CH1008400000000000000000000012349,2025-12-29 23:00,0.72,0.0
CH1008400000000000000000000012350,2025-12-29 23:00,0.59,0.0
CH1008400000000000000000000012351,2025-12-29 23:00,0.71,0.0
CH1008400000000000000000000012352,2025-12-29 23:00,0.73,0.0
CH1008400000000000000000000012353,2025-12-29 23:00,0.6,0.0
CH1008400000000000000000000012354,2025-12-29 23:00,0.6,0.0
CH1008400000000000000000000012355,2025-12-29 23:00,0.57,0.0
CH1008400000000000000000000012356,2025-12-29 23:00,0.44,0.0
CH1008400000000000000000000012345,2025-12-30 00:00,0.24,0.0
CH1008400000000000000000000012346,2025-12-30 00:00,0.24,0.0
CH1008400000000000000000000012347,2025-12-30 00:00,0.3,0.0
CH1008400000000000000000000012348,2025-12-30 00:00,0.21,0.0
CH1008400000000000000000000012349,2025-12-30 00:00,0.24,0.0
CH1008400000000000000000000012350,2025-12-30 00:00,0.3,0.0
CH1008400000000000000000000012351,2025-12-30 00:00,0.32,0.0
CH1008400000000000000000000012352,2025-12-30 00:00,0.4,0.0
CH1008400000000000000000000012353,2025-12-30 00:00,0.29,0.0
CH1008400000000000000000000012354,2025-12-30 00:00,0.28,0.0
CH1008400000000000000000000012355,2025-12-30 00:00,0.28,0.0
CH1008400000000000000000000012356,2025-12-30 00:00,0.43,0.0
CH1008400000000000000000000012345,2025-12-30 01:00,0.17,0.0
CH1008400000000000000000000012346,2025-12-30 01:00,0.24,0.0
CH1008400000000000000000000012347,2025-12-30 01:00,0.26,0.0
CH1008400000000000000000000012348,2025-12-30 01:00,0.42,0.0
CH1008400000000000000000000012349,2025-12-30 01:00,0.25,0.0
CH1008400000000000000000000012350,2025-12-30 01:00,0.35,0.0
CH1008400000000000000000000012351,2025-12-30 01:00,0.27,0.0
CH1008400000000000000000000012352,2025-12-30 01:00,0.36,0.0
CH1008400000000000000000000012353,2025-12-30 01:00,0.33,0.0
CH1008400000000000000000000012354,2025-12-30 01:00,0.28,0.0
