podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012351,2025-10-24 08:00,0.77,0.0
CH1008400000000000000000000012352,2025-10-24 08:00,1.2,0.0
CH1008400000000000000000000012353,2025-10-24 08:00,0.83,0.47
CH1008400000000000000000000012354,2025-10-24 08:00,0.91,0.0
CH1008400000000000000000000012355,2025-10-24 08:00,0.47,0.38
CH1008400000000000000000000012356,2025-10-24 08:00,0.52,0.0
CH1008400000000000000000000012345,2025-10-24 09:00,0.34,0.99
CH1008400000000000000000000012346,2025-10-24 09:00,0.4,0.67
CH1008400000000000000000000012347,2025-10-24 09:00,0.61,0.0
CH1008400000000000000000000012348,2025-10-24 09:00,0.55,1.26
CH1008400000000000000000000012349,2025-10-24 09:00,0.47,0.0
CH1008400000000000000000000012350,2025-10-24 09:00,0.69,0.61
CH1008400000000000000000000012351,2025-10-24 09:00,0.54,0.0
CH1008400000000000000000000012352,2025-10-24 09:00,0.47,0.0
CH1008400000000000000000000012353,2025-10-24 09:00,0.33,1.1
CH1008400000000000000000000012354,2025-10-24 09:00,0.56,0.0
CH1008400000000000000000000012355,2025-10-24 09:00,0.54,0.85
CH1008400000000000000000000012356,2025-10-24 09:00,0.31,0.0
CH1008400000000000000000000012345,2025-10-24 10:00,0.7,1.7
CH1008400000000000000000000012346,2025-10-24 10:00,0.61,1.14
CH1008400000000000000000000012347,2025-10-24 10:00,0.76,0.0
CH1008400000000000000000000012348,2025-10-24 10:00,0.44,2.27
CH1008400000000000000000000012349,2025-10-24 10:00,0.53,0.0
CH1008400000000000000000000012350,2025-10-24 10:00,0.78,1.11
CH1008400000000000000000000012351,2025-10-24 10:00,0.74,0.0
CH1008400000000000000000000012352,2025-10-24 10:00,0.49,0.0
CH1008400000000000000000000012353,2025-10-24 10:00,0.53,1.77
CH1008400000000000000000000012354,2025-10-24 10:00,0.41,0.0
CH1008400000000000000000000012355,2025-10-24 10:00,0.36,1.29
CH1008400000000000000000000012356,2025-10-24 10:00,0.45,0.0
CH1008400000000000000000000012345,2025-10-24 11:00,0.66,2.48
CH1008400000000000000000000012346,2025-10-24 11:00,0.65,1.66
CH1008400000000000000000000012347,2025-10-24 11:00,0.53,0.0
CH1008400000000000000000000012348,2025-10-24 11:00,0.68,3.1
CH1008400000000000000000000012349,2025-10-24 11:00,0.73,0.0
CH1008400000000000000000000012350,2025-10-24 11:00,0.85,1.6
CH1008400000000000000000000012351,2025-10-24 11:00,0.47,0.0
CH1008400000000000000000000012352,2025-10-24 11:00,0.46,0.0
CH1008400000000000000000000012353,2025-10-24 11:00,0.77,2.52
CH1008400000000000000000000012354,2025-10-24 11:00,0.56,0.0
CH1008400000000000000000000012355,2025-10-24 11:00,0.35,1.96
CH1008400000000000000000000012356,2025-10-24 11:00,0.41,0.0
CH1008400000000000000000000012345,2025-10-24 12:00,0.81,2.71
CH1008400000000000000000000012346,2025-10-24 12:00,1.07,2.08
CH1008400000000000000000000012347,2025-10-24 12:00,0.79,0.0
CH1008400000000000000000000012348,2025-10-24 12:00,0.65,3.73
CH1008400000000000000000000012349,2025-10-24 12:00,0.66,0.0
CH1008400000000000000000000012350,2025-10-24 12:00,0.76,1.64
CH1008400000000000000000000012351,2025-10-24 12:00,0.92,0.0
CH1008400000000000000000000012352,2025-10-24 12:00,0.62,0.0
CH1008400000000000000000000012353,2025-10-24 12:00,0.75,3.38
CH1008400000000000000000000012354,2025-10-24 12:00,0.85,0.0
CH1008400000000000000000000012355,2025-10-24 12:00,0.87,2.48
CH1008400000000000000000000012356,2025-10-24 12:00,0.62,0.0
CH1008400000000000000000000012345,2025-10-24 13:00,0.92,2.56
CH1008400000000000000000000012346,2025-10-24 13:00,0.82,1.9
CH1008400000000000000000000012347,2025-10-24 13:00,0.64,0.0
CH1008400000000000000000000012348,2025-10-24 13:00,0.84,3.46
CH1008400000000000000000000012349,2025-10-24 13:00,0.75,0.0
CH1008400000000000000000000012350,2025-10-24 13:00,0.72,1.75
CH1008400000000000000000000012351,2025-10-24 13:00,0.73,0.0
CH1008400000000000000000000012352,2025-10-24 13:00,0.55,0.0
CH1008400000000000000000000012353,2025-10-24 13:00,0.79,3.18
CH1008400000000000000000000012354,2025-10-24 13:00,0.91,0.0
CH1008400000000000000000000012355,2025-10-24 13:00,0.6,2.26
CH1008400000000000000000000012356,2025-10-24 13:00,0.6,0.0
CH1008400000000000000000000012345,2025-10-24 14:00,0.55,2.28
CH1008400000000000000000000012346,2025-10-24 14:00,0.51,1.71
CH1008400000000000000000000012347,2025-10-24 14:00,0.64,0.0
CH1008400000000000000000000012348,2025-10-24 14:00,0.65,3.0
CH1008400000000000000000000012349,2025-10-24 14:00,0.69,0.0
CH1008400000000000000000000012350,2025-10-24 14:00,0.63,1.33
CH1008400000000000000000000012351,2025-10-24 14:00,0.74,0.0
CH1008400000000000000000000012352,2025-10-24 14:00,0.55,0.0
CH1008400000000000000000000012353,2025-10-24 14:00,0.45,2.61
CH1008400000000000000000000012354,2025-10-24 14:00,0.72,0.0
CH1008400000000000000000000012355,2025-10-24 14:00,0.66,1.88
CH1008400000000000000000000012356,2025-10-24 14:00,0.63,0.0
CH1008400000000000000000000012345,2025-10-24 15:00,0.66,1.53
CH1008400000000000000000000012346,2025-10-24 15:00,0.62,1.08
CH1008400000000000000000000012347,2025-10-24 15:00,0.43,0.0
CH1008400000000000000000000012348,2025-10-24 15:00,0.45,2.11
CH1008400000000000000000000012349,2025-10-24 15:00,0.34,0.0
CH1008400000000000000000000012350,2025-10-24 15:00,0.38,1.03
CH1008400000000000000000000012351,2025-10-24 15:00,0.79,0.0
CH1008400000000000000000000012352,2025-10-24 15:00,0.43,0.0
CH1008400000000000000000000012353,2025-10-24 15:00,0.57,1.77
CH1008400000000000000000000012354,2025-10-24 15:00,0.55,0.0
CH1008400000000000000000000012355,2025-10-24 15:00,0.47,1.3
CH1008400000000000000000000012356,2025-10-24 15:00,0.75,0.0
CH1008400000000000000000000012345,2025-10-24 16:00,0.44,0.88
CH1008400000000000000000000012346,2025-10-24 16:00,0.35,0.56
CH1008400000000000000000000012347,2025-10-24 16:00,0.35,0.0
CH1008400000000000000000000012348,2025-10-24 16:00,0.81,1.23
CH1008400000000000000000000012349,2025-10-24 16:00,0.56,0.0
CH1008400000000000000000000012350,2025-10-24 16:00,0.57,0.54
CH1008400000000000000000000012351,2025-10-24 16:00,0.5,0.0
CH1008400000000000000000000012352,2025-10-24 16:00,0.59,0.0
CH1008400000000000000000000012353,2025-10-24 16:00,0.53,0.95
CH1008400000000000000000000012354,2025-10-24 16:00,0.59,0.0
CH1008400000000000000000000012355,2025-10-24 16:00,0.36,0.65
CH1008400000000000000000000012356,2025-10-24 16:00,0.77,0.0
CH1008400000000000000000000012345,2025-10-24 17:00,1.11,0.26
CH1008400000000000000000000012346,2025-10-24 17:00,1.33,0.19
CH1008400000000000000000000012347,2025-10-24 17:00,1.13,0.0
CH1008400000000000000000000012348,2025-10-24 17:00,1.33,0.4
CH1008400000000000000000000012349,2025-10-24 17:00,1.69,0.0
CH1008400000000000000000000012350,2025-10-24 17:00,1.08,0.17
CH1008400000000000000000000012351,2025-10-24 17:00,1.49,0.0
CH1008400000000000000000000012352,2025-10-24 17:00,1.25,0.0
CH1008400000000000000000000012353,2025-10-24 17:00,1.15,0.3
CH1008400000000000000000000012354,2025-10-24 17:00,1.3,0.0
CH1008400000000000000000000012355,2025-10-24 17:00,1.43,0.25
CH1008400000000000000000000012356,2025-10-24 17:00,1.3,0.0
CH1008400000000000000000000012345,2025-10-24 18:00,1.06,0.0
CH1008400000000000000000000012346,2025-10-24 18:00,1.01,0.0
CH1008400000000000000000000012347,2025-10-24 18:00,1.09,0.0
CH1008400000000000000000000012348,2025-10-24 18:00,0.98,0.0
CH1008400000000000000000000012349,2025-10-24 18:00,1.57,0.0
CH1008400000000000000000000012350,2025-10-24 18:00,1.79,0.0
CH1008400000000000000000000012351,2025-10-24 18:00,1.07,0.0
CH1008400000000000000000000012352,2025-10-24 18:00,0.95,0.0
CH1008400000000000000000000012353,2025-10-24 18:00,1.17,0.0
CH1008400000000000000000000012354,2025-10-24 18:00,0.97,0.0
CH1008400000000000000000000012355,2025-10-24 18:00,1.37,0.0
CH1008400000000000000000000012356,2025-10-24 18:00,1.53,0.0
CH1008400000000000000000000012345,2025-10-24 19:00,1.16,0.0
CH1008400000000000000000000012346,2025-10-24 19:00,0.92,0.0
CH1008400000000000000000000012347,2025-10-24 19:00,1.29,0.0
CH1008400000000000000000000012348,2025-10-24 19:00,1.48,0.0
CH1008400000000000000000000012349,2025-10-24 19:00,1.19,0.0
CH1008400000000000000000000012350,2025-10-24 19:00,1.09,0.0
CH1008400000000000000000000012351,2025-10-24 19:00,1.52,0.0
CH1008400000000000000000000012352,2025-10-24 19:00,0.93,0.0
CH1008400000000000000000000012353,2025-10-24 19:00,1.39,0.0
CH1008400000000000000000000012354,2025-10-24 19:00,0.79,0.0
CH1008400000000000000000000012355,2025-10-24 19:00,1.28,0.0
CH1008400000000000000000000012356,2025-10-24 19:00,1.12,0.0
CH1008400000000000000000000012345,2025-10-24 20:00,1.56,0.0
CH1008400000000000000000000012346,2025-10-24 20:00,1.09,0.0
CH1008400000000000000000000012347,2025-10-24 20:00,1.61,0.0
CH1008400000000000000000000012348,2025-10-24 20:00,1.65,0.0
CH1008400000000000000000000012349,2025-10-24 20:00,1.16,0.0
CH1008400000000000000000000012350,2025-10-24 20:00,1.25,0.0
CH1008400000000000000000000012351,2025-10-24 20:00,0.97,0.0
CH1008400000000000000000000012352,2025-10-24 20:00,0.93,0.0
CH1008400000000000000000000012353,2025-10-24 20:00,1.66,0.0
CH1008400000000000000000000012354,2025-10-24 20:00,1.0,0.0
CH1008400000000000000000000012355,2025-10-24 20:00,1.33,0.0
CH1008400000000000000000000012356,2025-10-24 20:00,1.66,0.0
CH1008400000000000000000000012345,2025-10-24 21:00,0.6,0.0
CH1008400000000000000000000012346,2025-10-24 21:00,0.55,0.0
CH1008400000000000000000000012347,2025-10-24 21:00,0.73,0.0
CH1008400000000000000000000012348,2025-10-24 21:00,0.62,0.0
CH1008400000000000000000000012349,2025-10-24 21:00,0.89,0.0
CH1008400000000000000000000012350,2025-10-24 21:00,0.72,0.0
CH1008400000000000000000000012351,2025-10-24 21:00,0.67,0.0
CH1008400000000000000000000012352,2025-10-24 21:00,0.88,0.0
CH1008400000000000000000000012353,2025-10-24 21:00,0.68,0.0
CH1008400000000000000000000012354,2025-10-24 21:00,0.65,0.0
CH1008400000000000000000000012355,2025-10-24 21:00,0.73,0.0
CH1008400000000000000000000012356,2025-10-24 21:00,0.54,0.0
CH1008400000000000000000000012345,2025-10-24 22:00,0.61,0.0
CH1008400000000000000000000012346,2025-10-24 22:00,0.73,0.0
CH1008400000000000000000000012347,2025-10-24 22:00,0.84,0.0
CH1008400000000000000000000012348,2025-10-24 22:00,0.58,0.0
CH1008400000000000000000000012349,2025-10-24 22:00,0.51,0.0
CH1008400000000000000000000012350,2025-10-24 22:00,0.69,0.0
CH1008400000000000000000000012351,2025-10-24 22:00,0.68,0.0
CH1008400000000000000000000012352,2025-10-24 22:00,0.94,0.0
CH1008400000000000000000000012353,2025-10-24 22:00,0.64,0.0
CH1008400000000000000000000012354,2025-10-24 22:00,0.83,0.0
CH1008400000000000000000000012355,2025-10-24 22:00,0.86,0.0
CH1008400000000000000000000012356,2025-10-24 22:00,0.5,0.0
CH1008400000000000000000000012345,2025-10-24 23:00,0.66,0.0
CH1008400000000000000000000012346,2025-10-24 23:00,0.52,0.0
CH1008400000000000000000000012347,2025-10-24 23:00,0.56,0.0
CH1008400000000000000000000012348,2025-10-24 23:00,0.51,0.0
CH1008400000000000000000000012349,2025-10-24 23:00,0.55,0.0
CH1008400000000000000000000012350,2025-10-24 23:00,0.99,0.0
CH1008400000000000000000000012351,2025-10-24 23:00,0.8,0.0
CH1008400000000000000000000012352,2025-10-24 23:00,0.82,0.0
CH1008400000000000000000000012353,2025-10-24 23:00,0.86,0.0
CH1008400000000000000000000012354,2025-10-24 23:00,0.91,0.0
CH1008400000000000000000000012355,2025-10-24 23:00,0.8,0.0
CH1008400000000000000000000012356,2025-10-24 23:00,0.5,0.0
CH1008400000000000000000000012345,2025-10-25 00:00,0.38,0.0
CH1008400000000000000000000012346,2025-10-25 00:00,0.35,0.0
CH1008400000000000000000000012347,2025-10-25 00:00,0.28,0.0
CH1008400000000000000000000012348,2025-10-25 00:00,0.38,0.0
CH1008400000000000000000000012349,2025-10-25 00:00,0.38,0.0
CH1008400000000000000000000012350,2025-10-25 00:00,0.36,0.0
CH1008400000000000000000000012351,2025-10-25 00:00,0.44,0.0
CH1008400000000000000000000012352,2025-10-25 00:00,0.3,0.0
CH1008400000000000000000000012353,2025-10-25 00:00,0.33,0.0
CH1008400000000000000000000012354,2025-10-25 00:00,0.29,0.0
CH1008400000000000000000000012355,2025-10-25 00:00,0.31,0.0
CH1008400000000000000000000012356,2025-10-25 00:00,0.22,0.0
CH1008400000000000000000000012345,2025-10-25 01:00,0.23,0.0
CH1008400000000000000000000012346,2025-10-25 01:00,0.27,0.0
CH1008400000000000000000000012347,2025-10-25 01:00,0.35,0.0
CH1008400000000000000000000012348,2025-10-25 01:00,0.45,0.0
CH1008400000000000000000000012349,2025-10-25 01:00,0.26,0.0
CH1008400000000000000000000012350,2025-10-25 01:00,0.35,0.0
CH1008400000000000000000000012351,2025-10-25 01:00,0.42,0.0
CH1008400000000000000000000012352,2025-10-25 01:00,0.29,0.0
CH1008400000000000000000000012353,2025-10-25 01:00,0.33,0.0
CH1008400000000000000000000012354,2025-10-25 01:00,0.25,0.0
CH1008400000000000000000000012355,2025-10-25 01:00,0.31,0.0
CH1008400000000000000000000012356,2025-10-25 01:00,0.43,0.0
CH1008400000000000000000000012345,2025-10-25 02:00,0.46,0.0
CH1008400000000000000000000012346,2025-10-25 02:00,0.49,0.0
CH1008400000000000000000000012347,2025-10-25 02:00,0.27,0.0
CH1008400000000000000000000012348,2025-10-25 02:00,0.54,0.0
CH1008400000000000000000000012349,2025-10-25 02:00,0.32,0.0
CH1008400000000000000000000012350,2025-10-25 02:00,0.47,0.0
CH1008400000000000000000000012351,2025-10-25 02:00,0.4,0.0
CH1008400000000000000000000012352,2025-10-25 02:00,0.27,0.0
CH1008400000000000000000000012353,2025-10-25 02:00,0.48,0.0
CH1008400000000000000000000012354,2025-10-25 02:00,0.36,0.0
CH1008400000000000000000000012355,2025-10-25 02:00,0.31,0.0
CH1008400000000000000000000012356,2025-10-25 02:00,0.44,0.0
CH1008400000000000000000000012345,2025-10-25 03:00,0.41,0.0
CH1008400000000000000000000012346,2025-10-25 03:00,0.32,0.0
CH1008400000000000000000000012347,2025-10-25 03:00,0.31,0.0
CH1008400000000000000000000012348,2025-10-25 03:00,0.27,0.0
CH1008400000000000000000000012349,2025-10-25 03:00,0.39,0.0
CH1008400000000000000000000012350,2025-10-25 03:00,0.25,0.0
CH1008400000000000000000000012351,2025-10-25 03:00,0.42,0.0
CH1008400000000000000000000012352,2025-10-25 03:00,0.22,0.0
CH1008400000000000000000000012353,2025-10-25 03:00,0.5,0.0
CH1008400000000000000000000012354,2025-10-25 03:00,0.43,0.0
CH1008400000000000000000000012355,2025-10-25 03:00,0.37,0.0
CH1008400000000000000000000012356,2025-10-25 03:00,0.36,0.0
CH1008400000000000000000000012345,2025-10-25 04:00,0.44,0.0
CH1008400000000000000000000012346,2025-10-25 04:00,0.35,0.0
CH1008400000000000000000000012347,2025-10-25 04:00,0.19,0.0
CH1008400000000000000000000012348,2025-10-25 04:00,0.29,0.0
CH1008400000000000000000000012349,2025-10-25 04:00,0.41,0.0
CH1008400000000000000000000012350,2025-10-25 04:00,0.27,0.0
CH1008400000000000000000000012351,2025-10-25 04:00,0.3,0.0
CH1008400000000000000000000012352,2025-10-25 04:00,0.38,0.0
CH1008400000000000000000000012353,2025-10-25 04:00,0.48,0.0
CH1008400000000000000000000012354,2025-10-25 04:00,0.35,0.0
CH1008400000000000000000000012355,2025-10-25 04:00,0.29,0.0
CH1008400000000000000000000012356,2025-10-25 04:00,0.28,0.0
CH1008400000000000000000000012345,2025-10-25 05:00,0.18,0.0
CH1008400000000000000000000012346,2025-10-25 05:00,0.3,0.0
CH1008400000000000000000000012347,2025-10-25 05:00,0.26,0.0
CH1008400000000000000000000012348,2025-10-25 05:00,0.3,0.0
CH1008400000000000000000000012349,2025-10-25 05:00,0.34,0.0
CH1008400000000000000000000012350,2025-10-25 05:00,0.52,0.0
CH1008400000000000000000000012351,2025-10-25 05:00,0.27,0.0
CH1008400000000000000000000012352,2025-10-25 05:00,0.2,0.0
CH1008400000000000000000000012353,2025-10-25 05:00,0.37,0.0
CH1008400000000000000000000012354,2025-10-25 05:00,0.21,0.0
CH1008400000000000000000000012355,2025-10-25 05:00,0.31,0.0
CH1008400000000000000000000012356,2025-10-25 05:00,0.3,0.0
CH1008400000000000000000000012345,2025-10-25 06:00,0.88,0.0
CH1008400000000000000000000012346,2025-10-25 06:00,1.11,0.0
CH1008400000000000000000000012347,2025-10-25 06:00,0.65,0.0
CH1008400000000000000000000012348,2025-10-25 06:00,0.8,0.0
CH1008400000000000000000000012349,2025-10-25 06:00,0.9,0.0
CH1008400000000000000000000012350,2025-10-25 06:00,0.78,0.0
CH1008400000000000000000000012351,2025-10-25 06:00,1.09,0.0
CH1008400000000000000000000012352,2025-10-25 06:00,0.99,0.0
CH1008400000000000000000000012353,2025-10-25 06:00,0.97,0.0
CH1008400000000000000000000012354,2025-10-25 06:00,0.96,0.0
CH1008400000000000000000000012355,2025-10-25 06:00,0.69,0.0
CH1008400000000000000000000012356,2025-10-25 06:00,1.12,0.0
CH1008400000000000000000000012345,2025-10-25 07:00,0.65,0.05
CH1008400000000000000000000012346,2025-10-25 07:00,0.84,0.01
CH1008400000000000000000000012347,2025-10-25 07:00,0.82,0.0
CH1008400000000000000000000012348,2025-10-25 07:00,0.88,0.02
CH1008400000000000000000000012349,2025-10-25 07:00,0.87,0.0
CH1008400000000000000000000012350,2025-10-25 07:00,0.96,0.04
CH1008400000000000000000000012351,2025-10-25 07:00,0.7,0.0
CH1008400000000000000000000012352,2025-10-25 07:00,0.94,0.0
CH1008400000000000000000000012353,2025-10-25 07:00,0.76,0.06
CH1008400000000000000000000012354,2025-10-25 07:00,1.21,0.0
CH1008400000000000000000000012355,2025-10-25 07:00,1.36,0.04
CH1008400000000000000000000012356,2025-10-25 07:00,1.02,0.0
CH1008400000000000000000000012345,2025-10-25 08:00,1.17,0.15
CH1008400000000000000000000012346,2025-10-25 08:00,0.93,0.08
CH1008400000000000000000000012347,2025-10-25 08:00,1.36,0.0
CH1008400000000000000000000012348,2025-10-25 08:00,0.64,0.17
CH1008400000000000000000000012349,2025-10-25 08:00,1.02,0.0
CH1008400000000000000000000012350,2025-10-25 08:00,0.84,0.1
CH1008400000000000000000000012351,2025-10-25 08:00,1.15,0.0
CH1008400000000000000000000012352,2025-10-25 08:00,0.64,0.0
CH1008400000000000000000000012353,2025-10-25 08:00,0.83,0.12
CH1008400000000000000000000012354,2025-10-25 08:00,0.99,0.0
CH1008400000000000000000000012355,2025-10-25 08:00,1.16,0.13
CH1008400000000000000000000012356,2025-10-25 08:00,0.86,0.0
CH1008400000000000000000000012345,2025-10-25 09:00,0.53,0.38
CH1008400000000000000000000012346,2025-10-25 09:00,0.7,0.13
CH1008400000000000000000000012347,2025-10-25 09:00,0.47,0.0
CH1008400000000000000000000012348,2025-10-25 09:00,0.59,0.42
CH1008400000000000000000000012349,2025-10-25 09:00,0.89,0.0
CH1008400000000000000000000012350,2025-10-25 09:00,0.75,0.22
CH1008400000000000000000000012351,2025-10-25 09:00,0.45,0.0
CH1008400000000000000000000012352,2025-10-25 09:00,0.65,0.0
CH1008400000000000000000000012353,2025-10-25 09:00,0.64,0.42
CH1008400000000000000000000012354,2025-10-25 09:00,0.43,0.0
CH1008400000000000000000000012355,2025-10-25 09:00,0.49,0.11
CH1008400000000000000000000012356,2025-10-25 09:00,0.75,0.0
CH1008400000000000000000000012345,2025-10-25 10:00,0.4,0.26
CH1008400000000000000000000012346,2025-10-25 10:00,0.78,0.34
CH1008400000000000000000000012347,2025-10-25 10:00,0.59,0.0
CH1008400000000000000000000012348,2025-10-25 10:00,0.93,0.63
CH1008400000000000000000000012349,2025-10-25 10:00,0.48,0.0
CH1008400000000000000000000012350,2025-10-25 10:00,0.68,0.15
CH1008400000000000000000000012351,2025-10-25 10:00,0.52,0.0
CH1008400000000000000000000012352,2025-10-25 10:00,0.69,0.0
CH1008400000000000000000000012353,2025-10-25 10:00,0.44,0.75
CH1008400000000000000000000012354,2025-10-25 10:00,0.58,0.0
CH1008400000000000000000000012355,2025-10-25 10:00,0.38,0.4
CH1008400000000000000000000012356,2025-10-25 10:00,0.83,0.0
CH1008400000000000000000000012345,2025-10-25 11:00,0.71,0.68
CH1008400000000000000000000012346,2025-10-25 11:00,0.44,0.52
CH1008400000000000000000000012347,2025-10-25 11:00,0.71,0.0
CH1008400000000000000000000012348,2025-10-25 11:00,0.39,0.97
CH1008400000000000000000000012349,2025-10-25 11:00,0.51,0.0
CH1008400000000000000000000012350,2025-10-25 11:00,0.78,0.41
CH1008400000000000000000000012351,2025-10-25 11:00,0.41,0.0
CH1008400000000000000000000012352,2025-10-25 11:00,0.66,0.0
CH1008400000000000000000000012353,2025-10-25 11:00,0.52,0.77
CH1008400000000000000000000012354,2025-10-25 11:00,0.76,0.0
CH1008400000000000000000000012355,2025-10-25 11:00,0.91,0.83
CH1008400000000000000000000012356,2025-10-25 11:00,0.63,0.0
CH1008400000000000000000000012345,2025-10-25 12:00,0.94,0.82
CH1008400000000000000000000012346,2025-10-25 12:00,0.79,0.77
CH1008400000000000000000000012347,2025-10-25 12:00,0.95,0.0
CH1008400000000000000000000012348,2025-10-25 12:00,1.03,0.87
CH1008400000000000000000000012349,2025-10-25 12:00,0.91,0.0
CH1008400000000000000000000012350,2025-10-25 12:00,0.66,0.34
CH1008400000000000000000000012351,2025-10-25 12:00,1.0,0.0
CH1008400000000000000000000012352,2025-10-25 12:00,0.91,0.0
CH1008400000000000000000000012353,2025-10-25 12:00,0.7,0.32
CH1008400000000000000000000012354,2025-10-25 12:00,0.92,0.0
CH1008400000000000000000000012355,2025-10-25 12:00,1.06,0.92
CH1008400000000000000000000012356,2025-10-25 12:00,0.9,0.0
CH1008400000000000000000000012345,2025-10-25 13:00,1.02,0.8
CH1008400000000000000000000012346,2025-10-25 13:00,0.69,0.28
CH1008400000000000000000000012347,2025-10-25 13:00,0.95,0.0
CH1008400000000000000000000012348,2025-10-25 13:00,0.55,0.87
CH1008400000000000000000000012349,2025-10-25 13:00,0.97,0.0
CH1008400000000000000000000012350,2025-10-25 13:00,0.94,0.29
CH1008400000000000000000000012351,2025-10-25 13:00,0.86,0.0
CH1008400000000000000000000012352,2025-10-25 13:00,0.63,0.0
CH1008400000000000000000000012353,2025-10-25 13:00,0.79,1.06
CH1008400000000000000000000012354,2025-10-25 13:00,0.81,0.0
CH1008400000000000000000000012355,2025-10-25 13:00,0.95,0.64
CH1008400000000000000000000012356,2025-10-25 13:00,0.7,0.0
CH1008400000000000000000000012345,2025-10-25 14:00,0.72,0.7
CH1008400000000000000000000012346,2025-10-25 14:00,0.46,0.23
CH1008400000000000000000000012347,2025-10-25 14:00,0.46,0.0
CH1008400000000000000000000012348,2025-10-25 14:00,0.69,1.09
CH1008400000000000000000000012349,2025-10-25 14:00,0.74,0.0
CH1008400000000000000000000012350,2025-10-25 14:00,0.75,0.44
CH1008400000000000000000000012351,2025-10-25 14:00,0.51,0.0
CH1008400000000000000000000012352,2025-10-25 14:00,0.58,0.0
CH1008400000000000000000000012353,2025-10-25 14:00,0.6,0.34
CH1008400000000000000000000012354,2025-10-25 14:00,0.65,0.0
CH1008400000000000000000000012355,2025-10-25 14:00,0.5,0.4
CH1008400000000000000000000012356,2025-10-25 14:00,0.72,0.0
CH1008400000000000000000000012345,2025-10-25 15:00,0.37,0.56
CH1008400000000000000000000012346,2025-10-25 15:00,0.68,0.36
CH1008400000000000000000000012347,2025-10-25 15:00,0.54,0.0
CH1008400000000000000000000012348,2025-10-25 15:00,0.44,0.5
CH1008400000000000000000000012349,2025-10-25 15:00,0.65,0.0
CH1008400000000000000000000012350,2025-10-25 15:00,0.57,0.31
CH1008400000000000000000000012351,2025-10-25 15:00,0.63,0.0
CH1008400000000000000000000012352,2025-10-25 15:00,0.57,0.0
CH1008400000000000000000000012353,2025-10-25 15:00,0.52,0.51
CH1008400000000000000000000012354,2025-10-25 15:00,0.79,0.0
CH1008400000000000000000000012355,2025-10-25 15:00,0.41,0.33
CH1008400000000000000000000012356,2025-10-25 15:00,0.91,0.0
CH1008400000000000000000000012345,2025-10-25 16:00,0.48,0.28
CH1008400000000000000000000012346,2025-10-25 16:00,0.81,0.09
CH1008400000000000000000000012347,2025-10-25 16:00,0.79,0.0
CH1008400000000000000000000012348,2025-10-25 16:00,0.45,0.36
CH1008400000000000000000000012349,2025-10-25 16:00,0.57,0.0
CH1008400000000000000000000012350,2025-10-25 16:00,0.67,0.07
CH1008400000000000000000000012351,2025-10-25 16:00,0.59,0.0
CH1008400000000000000000000012352,2025-10-25 16:00,0.78,0.0
CH1008400000000000000000000012353,2025-10-25 16:00,0.91,0.29
CH1008400000000000000000000012354,2025-10-25 16:00,0.94,0.0
CH1008400000000000000000000012355,2025-10-25 16:00,0.63,0.14
CH1008400000000000000000000012356,2025-10-25 16:00,0.74,0.0
CH1008400000000000000000000012345,2025-10-25 17:00,1.99,0.08
CH1008400000000000000000000012346,2025-10-25 17:00,1.26,0.06
CH1008400000000000000000000012347,2025-10-25 17:00,1.63,0.0
CH1008400000000000000000000012348,2025-10-25 17:00,1.53,0.07
CH1008400000000000000000000012349,2025-10-25 17:00,1.05,0.0
CH1008400000000000000000000012350,2025-10-25 17:00,1.73,0.05
CH1008400000000000000000000012351,2025-10-25 17:00,1.16,0.0
CH1008400000000000000000000012352,2025-10-25 17:00,1.15,0.0
CH1008400000000000000000000012353,2025-10-25 17:00,1.12,0.08
CH1008400000000000000000000012354,2025-10-25 17:00,2.08,0.0
CH1008400000000000000000000012355,2025-10-25 17:00,1.17,0.07
CH1008400000000000000000000012356,2025-10-25 17:00,1.21,0.0
CH1008400000000000000000000012345,2025-10-25 18:00,1.34,0.0
CH1008400000000000000000000012346,2025-10-25 18:00,1.79,0.0
CH1008400000000000000000000012347,2025-10-25 18:00,0.91,0.0
CH1008400000000000000000000012348,2025-10-25 18:00,1.77,0.0
CH1008400000000000000000000012349,2025-10-25 18:00,1.14,0.0
CH1008400000000000000000000012350,2025-10-25 18:00,0.97,0.0
CH1008400000000000000000000012351,2025-10-25 18:00,1.88,0.0
CH1008400000000000000000000012352,2025-10-25 18:00,1.55,0.0
CH1008400000000000000000000012353,2025-10-25 18:00,1.59,0.0
CH1008400000000000000000000012354,2025-10-25 18:00,1.66,0.0
CH1008400000000000000000000012355,2025-10-25 18:00,1.96,0.0
CH1008400000000000000000000012356,2025-10-25 18:00,1.29,0.0
CH1008400000000000000000000012345,2025-10-25 19:00,1.45,0.0
CH1008400000000000000000000012346,2025-10-25 19:00,1.7,0.0
CH1008400000000000000000000012347,2025-10-25 19:00,0.94,0.0
CH1008400000000000000000000012348,2025-10-25 19:00,1.62,0.0
CH1008400000000000000000000012349,2025-10-25 19:00,1.14,0.0
CH1008400000000000000000000012350,2025-10-25 19:00,0.95,0.0
CH1008400000000000000000000012351,2025-10-25 19:00,1.63,0.0
CH1008400000000000000000000012352,2025-10-25 19:00,1.22,0.0
CH1008400000000000000000000012353,2025-10-25 19:00,1.76,0.0
