podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012353,2026-01-05 09:00,0.6,0.03
CH1008400000000000000000000012354,2026-01-05 09:00,0.53,0.0
CH1008400000000000000000000012355,2026-01-05 09:00,0.43,0.06
CH1008400000000000000000000012356,2026-01-05 09:00,0.8,0.0
CH1008400000000000000000000012345,2026-01-05 10:00,0.58,0.05
CH1008400000000000000000000012346,2026-01-05 10:00,0.46,0.08
CH1008400000000000000000000012347,2026-01-05 10:00,0.57,0.0
CH1008400000000000000000000012348,2026-01-05 10:00,0.41,0.11
CH1008400000000000000000000012349,2026-01-05 10:00,0.44,0.0
CH1008400000000000000000000012350,2026-01-05 10:00,0.59,0.03
CH1008400000000000000000000012351,2026-01-05 10:00,0.48,0.0
CH1008400000000000000000000012352,2026-01-05 10:00,0.58,0.0
CH1008400000000000000000000012353,2026-01-05 10:00,0.56,0.1
CH1008400000000000000000000012354,2026-01-05 10:00,0.92,0.0
CH1008400000000000000000000012355,2026-01-05 10:00,0.64,0.09
CH1008400000000000000000000012356,2026-01-05 10:00,0.87,0.0
CH1008400000000000000000000012345,2026-01-05 11:00,0.67,0.09
CH1008400000000000000000000012346,2026-01-05 11:00,0.64,0.07
CH1008400000000000000000000012347,2026-01-05 11:00,0.73,0.0
CH1008400000000000000000000012348,2026-01-05 11:00,0.54,0.12
CH1008400000000000000000000012349,2026-01-05 11:00,0.55,0.0
CH1008400000000000000000000012350,2026-01-05 11:00,0.47,0.08
CH1008400000000000000000000012351,2026-01-05 11:00,0.56,0.0
CH1008400000000000000000000012352,2026-01-05 11:00,0.63,0.0
CH1008400000000000000000000012353,2026-01-05 11:00,0.55,0.18
CH1008400000000000000000000012354,2026-01-05 11:00,0.93,0.0
CH1008400000000000000000000012355,2026-01-05 11:00,0.69,0.12
CH1008400000000000000000000012356,2026-01-05 11:00,0.85,0.0
CH1008400000000000000000000012345,2026-01-05 12:00,0.89,0.22
CH1008400000000000000000000012346,2026-01-05 12:00,1.19,0.15
CH1008400000000000000000000012347,2026-01-05 12:00,0.56,0.0
CH1008400000000000000000000012348,2026-01-05 12:00,1.04,0.17
CH1008400000000000000000000012349,2026-01-05 12:00,1.26,0.0
CH1008400000000000000000000012350,2026-01-05 12:00,0.9,0.12
CH1008400000000000000000000012351,2026-01-05 12:00,0.81,0.0
CH1008400000000000000000000012352,2026-01-05 12:00,0.88,0.0
CH1008400000000000000000000012353,2026-01-05 12:00,0.88,0.29
CH1008400000000000000000000012354,2026-01-05 12:00,0.94,0.0
CH1008400000000000000000000012355,2026-01-05 12:00,1.04,0.2
CH1008400000000000000000000012356,2026-01-05 12:00,0.58,0.0
CH1008400000000000000000000012345,2026-01-05 13:00,0.73,0.09
CH1008400000000000000000000012346,2026-01-05 13:00,0.93,0.11
CH1008400000000000000000000012347,2026-01-05 13:00,0.92,0.0
CH1008400000000000000000000012348,2026-01-05 13:00,0.92,0.23
CH1008400000000000000000000012349,2026-01-05 13:00,0.94,0.0
CH1008400000000000000000000012350,2026-01-05 13:00,1.16,0.08
CH1008400000000000000000000012351,2026-01-05 13:00,1.01,0.0
CH1008400000000000000000000012352,2026-01-05 13:00,0.8,0.0
CH1008400000000000000000000012353,2026-01-05 13:00,0.75,0.16
CH1008400000000000000000000012354,2026-01-05 13:00,1.09,0.0
CH1008400000000000000000000012355,2026-01-05 13:00,0.62,0.16
CH1008400000000000000000000012356,2026-01-05 13:00,1.19,0.0
CH1008400000000000000000000012345,2026-01-05 14:00,0.67,0.12
CH1008400000000000000000000012346,2026-01-05 14:00,0.64,0.05
CH1008400000000000000000000012347,2026-01-05 14:00,0.6,0.0
CH1008400000000000000000000012348,2026-01-05 14:00,0.61,0.15
CH1008400000000000000000000012349,2026-01-05 14:00,0.73,0.0
CH1008400000000000000000000012350,2026-01-05 14:00,0.77,0.07
CH1008400000000000000000000012351,2026-01-05 14:00,0.5,0.0
CH1008400000000000000000000012352,2026-01-05 14:00,0.67,0.0
CH1008400000000000000000000012353,2026-01-05 14:00,0.75,0.22
CH1008400000000000000000000012354,2026-01-05 14:00,0.6,0.0
CH1008400000000000000000000012355,2026-01-05 14:00,0.6,0.12
CH1008400000000000000000000012356,2026-01-05 14:00,0.99,0.0
CH1008400000000000000000000012345,2026-01-05 15:00,0.49,0.07
CH1008400000000000000000000012346,2026-01-05 15:00,0.62,0.07
CH1008400000000000000000000012347,2026-01-05 15:00,0.72,0.0
CH1008400000000000000000000012348,2026-01-05 15:00,0.9,0.09
CH1008400000000000000000000012349,2026-01-05 15:00,0.98,0.0
CH1008400000000000000000000012350,2026-01-05 15:00,0.87,0.05
CH1008400000000000000000000012351,2026-01-05 15:00,0.69,0.0
CH1008400000000000000000000012352,2026-01-05 15:00,0.71,0.0
CH1008400000000000000000000012353,2026-01-05 15:00,0.56,0.09
CH1008400000000000000000000012354,2026-01-05 15:00,0.66,0.0
CH1008400000000000000000000012355,2026-01-05 15:00,0.63,0.05
CH1008400000000000000000000012356,2026-01-05 15:00,0.56,0.0
CH1008400000000000000000000012345,2026-01-05 16:00,0.74,0.02
CH1008400000000000000000000012346,2026-01-05 16:00,0.6,0.02
CH1008400000000000000000000012347,2026-01-05 16:00,0.71,0.0
CH1008400000000000000000000012348,2026-01-05 16:00,0.62,0.04
CH1008400000000000000000000012349,2026-01-05 16:00,0.75,0.0
CH1008400000000000000000000012350,2026-01-05 16:00,0.48,0.02
CH1008400000000000000000000012351,2026-01-05 16:00,0.84,0.0
CH1008400000000000000000000012352,2026-01-05 16:00,0.54,0.0
CH1008400000000000000000000012353,2026-01-05 16:00,0.61,0.04
CH1008400000000000000000000012354,2026-01-05 16:00,0.96,0.0
CH1008400000000000000000000012355,2026-01-05 16:00,0.77,0.02
CH1008400000000000000000000012356,2026-01-05 16:00,0.77,0.0
CH1008400000000000000000000012345,2026-01-05 17:00,1.14,0.0
CH1008400000000000000000000012346,2026-01-05 17:00,1.6,0.0
CH1008400000000000000000000012347,2026-01-05 17:00,1.2,0.0
CH1008400000000000000000000012348,2026-01-05 17:00,1.93,0.0
CH1008400000000000000000000012349,2026-01-05 17:00,1.85,0.0
CH1008400000000000000000000012350,2026-01-05 17:00,1.29,0.0
CH1008400000000000000000000012351,2026-01-05 17:00,1.71,0.0
CH1008400000000000000000000012352,2026-01-05 17:00,1.17,0.0
CH1008400000000000000000000012353,2026-01-05 17:00,1.04,0.0
CH1008400000000000000000000012354,2026-01-05 17:00,1.67,0.0
CH1008400000000000000000000012355,2026-01-05 17:00,1.45,0.0
CH1008400000000000000000000012356,2026-01-05 17:00,1.51,0.0
CH1008400000000000000000000012345,2026-01-05 18:00,1.0,0.0
CH1008400000000000000000000012346,2026-01-05 18:00,2.0,0.0
CH1008400000000000000000000012347,2026-01-05 18:00,1.33,0.0
CH1008400000000000000000000012348,2026-01-05 18:00,1.5,0.0
CH1008400000000000000000000012349,2026-01-05 18:00,1.15,0.0
CH1008400000000000000000000012350,2026-01-05 18:00,1.32,0.0
CH1008400000000000000000000012351,2026-01-05 18:00,1.84,0.0
CH1008400000000000000000000012352,2026-01-05 18:00,1.42,0.0
CH1008400000000000000000000012353,2026-01-05 18:00,1.48,0.0
CH1008400000000000000000000012354,2026-01-05 18:00,1.7,0.0
CH1008400000000000000000000012355,2026-01-05 18:00,1.18,0.0
CH1008400000000000000000000012356,2026-01-05 18:00,1.45,0.0
CH1008400000000000000000000012345,2026-01-05 19:00,2.08,0.0
CH1008400000000000000000000012346,2026-01-05 19:00,1.1,0.0
CH1008400000000000000000000012347,2026-01-05 19:00,1.38,0.0
CH1008400000000000000000000012348,2026-01-05 19:00,1.78,0.0
CH1008400000000000000000000012349,2026-01-05 19:00,1.57,0.0
CH1008400000000000000000000012350,2026-01-05 19:00,1.16,0.0
CH1008400000000000000000000012351,2026-01-05 19:00,1.44,0.0
CH1008400000000000000000000012352,2026-01-05 19:00,1.59,0.0
CH1008400000000000000000000012353,2026-01-05 19:00,1.69,0.0
CH1008400000000000000000000012354,2026-01-05 19:00,1.8,0.0
CH1008400000000000000000000012355,2026-01-05 19:00,2.16,0.0
CH1008400000000000000000000012356,2026-01-05 19:00,1.33,0.0
CH1008400000000000000000000012345,2026-01-05 20:00,1.8,0.0
CH1008400000000000000000000012346,2026-01-05 20:00,1.08,0.0
CH1008400000000000000000000012347,2026-01-05 20:00,1.27,0.0
CH1008400000000000000000000012348,2026-01-05 20:00,1.77,0.0
CH1008400000000000000000000012349,2026-01-05 20:00,1.69,0.0
CH1008400000000000000000000012350,2026-01-05 20:00,0.9,0.0
CH1008400000000000000000000012351,2026-01-05 20:00,1.29,0.0
CH1008400000000000000000000012352,2026-01-05 20:00,2.07,0.0
CH1008400000000000000000000012353,2026-01-05 20:00,2.0,0.0
CH1008400000000000000000000012354,2026-01-05 20:00,1.19,0.0
CH1008400000000000000000000012355,2026-01-05 20:00,2.15,0.0
CH1008400000000000000000000012356,2026-01-05 20:00,2.03,0.0
CH1008400000000000000000000012345,2026-01-05 21:00,0.86,0.0
CH1008400000000000000000000012346,2026-01-05 21:00,0.62,0.0
CH1008400000000000000000000012347,2026-01-05 21:00,1.09,0.0
CH1008400000000000000000000012348,2026-01-05 21:00,1.03,0.0
CH1008400000000000000000000012349,2026-01-05 21:00,0.8,0.0
CH1008400000000000000000000012350,2026-01-05 21:00,0.7,0.0
CH1008400000000000000000000012351,2026-01-05 21:00,0.89,0.0
CH1008400000000000000000000012352,2026-01-05 21:00,0.85,0.0
CH1008400000000000000000000012353,2026-01-05 21:00,0.96,0.0
CH1008400000000000000000000012354,2026-01-05 21:00,0.85,0.0
CH1008400000000000000000000012355,2026-01-05 21:00,1.01,0.0
CH1008400000000000000000000012356,2026-01-05 21:00,0.75,0.0
CH1008400000000000000000000012345,2026-01-05 22:00,0.83,0.0
CH1008400000000000000000000012346,2026-01-05 22:00,0.79,0.0
CH1008400000000000000000000012347,2026-01-05 22:00,1.06,0.0
CH1008400000000000000000000012348,2026-01-05 22:00,0.8,0.0
CH1008400000000000000000000012349,2026-01-05 22:00,1.14,0.0
CH1008400000000000000000000012350,2026-01-05 22:00,0.69,0.0
CH1008400000000000000000000012351,2026-01-05 22:00,0.68,0.0
CH1008400000000000000000000012352,2026-01-05 22:00,0.79,0.0
CH1008400000000000000000000012353,2026-01-05 22:00,0.55,0.0
CH1008400000000000000000000012354,2026-01-05 22:00,0.51,0.0
CH1008400000000000000000000012355,2026-01-05 22:00,0.64,0.0
CH1008400000000000000000000012356,2026-01-05 22:00,0.67,0.0
CH1008400000000000000000000012345,2026-01-05 23:00,0.88,0.0
CH1008400000000000000000000012346,2026-01-05 23:00,0.51,0.0
CH1008400000000000000000000012347,2026-01-05 23:00,0.53,0.0
CH1008400000000000000000000012348,2026-01-05 23:00,1.01,0.0
CH1008400000000000000000000012349,2026-01-05 23:00,0.58,0.0
CH1008400000000000000000000012350,2026-01-05 23:00,0.75,0.0
CH1008400000000000000000000012351,2026-01-05 23:00,0.69,0.0
CH1008400000000000000000000012352,2026-01-05 23:00,0.9,0.0
CH1008400000000000000000000012353,2026-01-05 23:00,0.73,0.0
CH1008400000000000000000000012354,2026-01-05 23:00,0.77,0.0
CH1008400000000000000000000012355,2026-01-05 23:00,1.03,0.0
CH1008400000000000000000000012356,2026-01-05 23:00,0.5,0.0
CH1008400000000000000000000012345,2026-01-06 00:00,0.34,0.0
CH1008400000000000000000000012346,2026-01-06 00:00,0.35,0.0
CH1008400000000000000000000012347,2026-01-06 00:00,0.29,0.0
CH1008400000000000000000000012348,2026-01-06 00:00,0.36,0.0
CH1008400000000000000000000012349,2026-01-06 00:00,0.36,0.0
CH1008400000000000000000000012350,2026-01-06 00:00,0.33,0.0
CH1008400000000000000000000012351,2026-01-06 00:00,0.38,0.0
CH1008400000000000000000000012352,2026-01-06 00:00,0.39,0.0
CH1008400000000000000000000012353,2026-01-06 00:00,0.35,0.0
CH1008400000000000000000000012354,2026-01-06 00:00,0.29,0.0
CH1008400000000000000000000012355,2026-01-06 00:00,0.43,0.0
CH1008400000000000000000000012356,2026-01-06 00:00,0.37,0.0
CH1008400000000000000000000012345,2026-01-06 01:00,0.42,0.0
CH1008400000000000000000000012346,2026-01-06 01:00,0.42,0.0
CH1008400000000000000000000012347,2026-01-06 01:00,0.26,0.0
CH1008400000000000000000000012348,2026-01-06 01:00,0.56,0.0
CH1008400000000000000000000012349,2026-01-06 01:00,0.32,0.0
CH1008400000000000000000000012350,2026-01-06 01:00,0.52,0.0
CH1008400000000000000000000012351,2026-01-06 01:00,0.44,0.0
CH1008400000000000000000000012352,2026-01-06 01:00,0.29,0.0
CH1008400000000000000000000012353,2026-01-06 01:00,0.3,0.0
CH1008400000000000000000000012354,2026-01-06 01:00,0.24,0.0
CH1008400000000000000000000012355,2026-01-06 01:00,0.35,0.0
CH1008400000000000000000000012356,2026-01-06 01:00,0.29,0.0
CH1008400000000000000000000012345,2026-01-06 02:00,0.44,0.0
CH1008400000000000000000000012346,2026-01-06 02:00,0.43,0.0
CH1008400000000000000000000012347,2026-01-06 02:00,0.32,0.0
CH1008400000000000000000000012348,2026-01-06 02:00,0.28,0.0
CH1008400000000000000000000012349,2026-01-06 02:00,0.37,0.0
CH1008400000000000000000000012350,2026-01-06 02:00,0.43,0.0
CH1008400000000000000000000012351,2026-01-06 02:00,0.28,0.0
CH1008400000000000000000000012352,2026-01-06 02:00,0.32,0.0
CH1008400000000000000000000012353,2026-01-06 02:00,0.33,0.0
CH1008400000000000000000000012354,2026-01-06 02:00,0.31,0.0
CH1008400000000000000000000012355,2026-01-06 02:00,0.3,0.0
CH1008400000000000000000000012356,2026-01-06 02:00,0.24,0.0
CH1008400000000000000000000012345,2026-01-06 03:00,0.25,0.0
CH1008400000000000000000000012346,2026-01-06 03:00,0.25,0.0
CH1008400000000000000000000012347,2026-01-06 03:00,0.31,0.0
CH1008400000000000000000000012348,2026-01-06 03:00,0.33,0.0
CH1008400000000000000000000012349,2026-01-06 03:00,0.35,0.0
CH1008400000000000000000000012350,2026-01-06 03:00,0.4,0.0
CH1008400000000000000000000012351,2026-01-06 03:00,0.3,0.0
CH1008400000000000000000000012352,2026-01-06 03:00,0.33,0.0
CH1008400000000000000000000012353,2026-01-06 03:00,0.31,0.0
CH1008400000000000000000000012354,2026-01-06 03:00,0.23,0.0
CH1008400000000000000000000012355,2026-01-06 03:00,0.33,0.0
CH1008400000000000000000000012356,2026-01-06 03:00,0.29,0.0
CH1008400000000000000000000012345,2026-01-06 04:00,0.35,0.0
CH1008400000000000000000000012346,2026-01-06 04:00,0.42,0.0
CH1008400000000000000000000012347,2026-01-06 04:00,0.47,0.0
CH1008400000000000000000000012348,2026-01-06 04:00,0.55,0.0
CH1008400000000000000000000012349,2026-01-06 04:00,0.34,0.0
CH1008400000000000000000000012350,2026-01-06 04:00,0.45,0.0
CH1008400000000000000000000012351,2026-01-06 04:00,0.37,0.0
CH1008400000000000000000000012352,2026-01-06 04:00,0.48,0.0
CH1008400000000000000000000012353,2026-01-06 04:00,0.26,0.0
CH1008400000000000000000000012354,2026-01-06 04:00,0.53,0.0
CH1008400000000000000000000012355,2026-01-06 04:00,0.26,0.0
CH1008400000000000000000000012356,2026-01-06 04:00,0.37,0.0
CH1008400000000000000000000012345,2026-01-06 05:00,0.42,0.0
CH1008400000000000000000000012346,2026-01-06 05:00,0.39,0.0
CH1008400000000000000000000012347,2026-01-06 05:00,0.5,0.0
CH1008400000000000000000000012348,2026-01-06 05:00,0.33,0.0
CH1008400000000000000000000012349,2026-01-06 05:00,0.25,0.0
CH1008400000000000000000000012350,2026-01-06 05:00,0.53,0.0
CH1008400000000000000000000012351,2026-01-06 05:00,0.43,0.0
CH1008400000000000000000000012352,2026-01-06 05:00,0.32,0.0
CH1008400000000000000000000012353,2026-01-06 05:00,0.48,0.0
CH1008400000000000000000000012354,2026-01-06 05:00,0.37,0.0
CH1008400000000000000000000012355,2026-01-06 05:00,0.43,0.0
CH1008400000000000000000000012356,2026-01-06 05:00,0.43,0.0
CH1008400000000000000000000012345,2026-01-06 06:00,0.73,0.0
CH1008400000000000000000000012346,2026-01-06 06:00,0.93,0.0
CH1008400000000000000000000012347,2026-01-06 06:00,0.97,0.0
CH1008400000000000000000000012348,2026-01-06 06:00,1.02,0.0
CH1008400000000000000000000012349,2026-01-06 06:00,1.17,0.0
CH1008400000000000000000000012350,2026-01-06 06:00,0.91,0.0
CH1008400000000000000000000012351,2026-01-06 06:00,0.85,0.0
CH1008400000000000000000000012352,2026-01-06 06:00,0.94,0.0
CH1008400000000000000000000012353,2026-01-06 06:00,1.04,0.0
CH1008400000000000000000000012354,2026-01-06 06:00,0.78,0.0
CH1008400000000000000000000012355,2026-01-06 06:00,1.11,0.0
CH1008400000000000000000000012356,2026-01-06 06:00,0.93,0.0
CH1008400000000000000000000012345,2026-01-06 07:00,1.07,0.0
CH1008400000000000000000000012346,2026-01-06 07:00,0.83,0.0
CH1008400000000000000000000012347,2026-01-06 07:00,1.12,0.0
CH1008400000000000000000000012348,2026-01-06 07:00,0.86,0.0
CH1008400000000000000000000012349,2026-01-06 07:00,1.09,0.0
CH1008400000000000000000000012350,2026-01-06 07:00,1.2,0.0
CH1008400000000000000000000012351,2026-01-06 07:00,1.33,0.0
CH1008400000000000000000000012352,2026-01-06 07:00,0.94,0.0
CH1008400000000000000000000012353,2026-01-06 07:00,0.93,0.0
CH1008400000000000000000000012354,2026-01-06 07:00,1.0,0.0
CH1008400000000000000000000012355,2026-01-06 07:00,0.93,0.0
CH1008400000000000000000000012356,2026-01-06 07:00,1.1,0.0
CH1008400000000000000000000012345,2026-01-06 08:00,0.58,0.08
CH1008400000000000000000000012346,2026-01-06 08:00,1.27,0.05
CH1008400000000000000000000012347,2026-01-06 08:00,0.98,0.0
CH1008400000000000000000000012348,2026-01-06 08:00,0.96,0.11
CH1008400000000000000000000012349,2026-01-06 08:00,0.96,0.0
CH1008400000000000000000000012350,2026-01-06 08:00,1.1,0.05
CH1008400000000000000000000012351,2026-01-06 08:00,0.91,0.0
CH1008400000000000000000000012352,2026-01-06 08:00,0.77,0.0
CH1008400000000000000000000012353,2026-01-06 08:00,1.11,0.09
CH1008400000000000000000000012354,2026-01-06 08:00,0.65,0.0
CH1008400000000000000000000012355,2026-01-06 08:00,1.22,0.06
CH1008400000000000000000000012356,2026-01-06 08:00,0.56,0.0
CH1008400000000000000000000012345,2026-01-06 09:00,0.34,0.24
CH1008400000000000000000000012346,2026-01-06 09:00,0.36,0.18
CH1008400000000000000000000012347,2026-01-06 09:00,0.73,0.0
CH1008400000000000000000000012348,2026-01-06 09:00,0.89,0.33
CH1008400000000000000000000012349,2026-01-06 09:00,0.63,0.0
CH1008400000000000000000000012350,2026-01-06 09:00,0.45,0.16
CH1008400000000000000000000012351,2026-01-06 09:00,0.7,0.0
CH1008400000000000000000000012352,2026-01-06 09:00,0.48,0.0
CH1008400000000000000000000012353,2026-01-06 09:00,0.87,0.29
CH1008400000000000000000000012354,2026-01-06 09:00,0.52,0.0
CH1008400000000000000000000012355,2026-01-06 09:00,0.63,0.19
CH1008400000000000000000000012356,2026-01-06 09:00,0.5,0.0
CH1008400000000000000000000012345,2026-01-06 10:00,0.64,0.51
CH1008400000000000000000000012346,2026-01-06 10:00,0.78,0.37
CH1008400000000000000000000012347,2026-01-06 10:00,0.63,0.0
CH1008400000000000000000000012348,2026-01-06 10:00,0.49,0.61
CH1008400000000000000000000012349,2026-01-06 10:00,0.47,0.0
CH1008400000000000000000000012350,2026-01-06 10:00,0.73,0.29
CH1008400000000000000000000012351,2026-01-06 10:00,0.69,0.0
CH1008400000000000000000000012352,2026-01-06 10:00,0.49,0.0
CH1008400000000000000000000012353,2026-01-06 10:00,0.5,0.59
CH1008400000000000000000000012354,2026-01-06 10:00,0.67,0.0
CH1008400000000000000000000012355,2026-01-06 10:00,0.64,0.38
CH1008400000000000000000000012356,2026-01-06 10:00,0.4,0.0
CH1008400000000000000000000012345,2026-01-06 11:00,0.72,0.69
CH1008400000000000000000000012346,2026-01-06 11:00,0.44,0.54
CH1008400000000000000000000012347,2026-01-06 11:00,0.59,0.0
CH1008400000000000000000000012348,2026-01-06 11:00,0.38,0.92
CH1008400000000000000000000012349,2026-01-06 11:00,0.58,0.0
CH1008400000000000000000000012350,2026-01-06 11:00,0.75,0.43
CH1008400000000000000000000012351,2026-01-06 11:00,0.38,0.0
CH1008400000000000000000000012352,2026-01-06 11:00,0.7,0.0
CH1008400000000000000000000012353,2026-01-06 11:00,0.85,0.87
CH1008400000000000000000000012354,2026-01-06 11:00,0.47,0.0
CH1008400000000000000000000012355,2026-01-06 11:00,0.69,0.61
CH1008400000000000000000000012356,2026-01-06 11:00,0.64,0.0
CH1008400000000000000000000012345,2026-01-06 12:00,0.67,0.82
CH1008400000000000000000000012346,2026-01-06 12:00,0.74,0.63
CH1008400000000000000000000012347,2026-01-06 12:00,0.71,0.0
CH1008400000000000000000000012348,2026-01-06 12:00,0.74,1.27
CH1008400000000000000000000012349,2026-01-06 12:00,0.67,0.0
CH1008400000000000000000000012350,2026-01-06 12:00,1.05,0.56
CH1008400000000000000000000012351,2026-01-06 12:00,0.96,0.0
CH1008400000000000000000000012352,2026-01-06 12:00,0.69,0.0
CH1008400000000000000000000012353,2026-01-06 12:00,0.81,0.96
CH1008400000000000000000000012354,2026-01-06 12:00,0.72,0.0
CH1008400000000000000000000012355,2026-01-06 12:00,0.7,0.7
CH1008400000000000000000000012356,2026-01-06 12:00,0.99,0.0
CH1008400000000000000000000012345,2026-01-06 13:00,0.98,0.84
CH1008400000000000000000000012346,2026-01-06 13:00,0.71,0.62
CH1008400000000000000000000012347,2026-01-06 13:00,0.76,0.0
CH1008400000000000000000000012348,2026-01-06 13:00,0.89,1.07
CH1008400000000000000000000012349,2026-01-06 13:00,0.61,0.0
CH1008400000000000000000000012350,2026-01-06 13:00,1.13,0.5
CH1008400000000000000000000012351,2026-01-06 13:00,0.63,0.0
CH1008400000000000000000000012352,2026-01-06 13:00,0.91,0.0
CH1008400000000000000000000012353,2026-01-06 13:00,1.09,0.94
CH1008400000000000000000000012354,2026-01-06 13:00,0.85,0.0
CH1008400000000000000000000012355,2026-01-06 13:00,0.81,0.69
CH1008400000000000000000000012356,2026-01-06 13:00,0.95,0.0
CH1008400000000000000000000012345,2026-01-06 14:00,0.54,0.65
CH1008400000000000000000000012346,2026-01-06 14:00,0.61,0.46
CH1008400000000000000000000012347,2026-01-06 14:00,0.54,0.0
CH1008400000000000000000000012348,2026-01-06 14:00,0.56,0.88
CH1008400000000000000000000012349,2026-01-06 14:00,0.56,0.0
CH1008400000000000000000000012350,2026-01-06 14:00,0.62,0.42
CH1008400000000000000000000012351,2026-01-06 14:00,0.95,0.0
CH1008400000000000000000000012352,2026-01-06 14:00,0.38,0.0
CH1008400000000000000000000012353,2026-01-06 14:00,0.75,0.66
CH1008400000000000000000000012354,2026-01-06 14:00,0.44,0.0
CH1008400000000000000000000012355,2026-01-06 14:00,0.52,0.52
CH1008400000000000000000000012356,2026-01-06 14:00,0.42,0.0
CH1008400000000000000000000012345,2026-01-06 15:00,0.59,0.38
CH1008400000000000000000000012346,2026-01-06 15:00,0.74,0.26
CH1008400000000000000000000012347,2026-01-06 15:00,0.87,0.0
CH1008400000000000000000000012348,2026-01-06 15:00,0.48,0.52
CH1008400000000000000000000012349,2026-01-06 15:00,0.94,0.0
CH1008400000000000000000000012350,2026-01-06 15:00,0.65,0.26
CH1008400000000000000000000012351,2026-01-06 15:00,0.54,0.0
CH1008400000000000000000000012352,2026-01-06 15:00,0.7,0.0
CH1008400000000000000000000012353,2026-01-06 15:00,0.71,0.44
CH1008400000000000000000000012354,2026-01-06 15:00,0.76,0.0
CH1008400000000000000000000012355,2026-01-06 15:00,0.43,0.33
CH1008400000000000000000000012356,2026-01-06 15:00,0.65,0.0
CH1008400000000000000000000012345,2026-01-06 16:00,0.6,0.15
CH1008400000000000000000000012346,2026-01-06 16:00,0.69,0.11
CH1008400000000000000000000012347,2026-01-06 16:00,0.39,0.0
CH1008400000000000000000000012348,2026-01-06 16:00,0.56,0.21
CH1008400000000000000000000012349,2026-01-06 16:00,0.76,0.0
CH1008400000000000000000000012350,2026-01-06 16:00,0.45,0.08
CH1008400000000000000000000012351,2026-01-06 16:00,0.51,0.0
CH1008400000000000000000000012352,2026-01-06 16:00,0.68,0.0
CH1008400000000000000000000012353,2026-01-06 16:00,0.64,0.16
CH1008400000000000000000000012354,2026-01-06 16:00,0.84,0.0
CH1008400000000000000000000012355,2026-01-06 16:00,0.8,0.11
CH1008400000000000000000000012356,2026-01-06 16:00,0.59,0.0
CH1008400000000000000000000012345,2026-01-06 17:00,0.97,0.0
CH1008400000000000000000000012346,2026-01-06 17:00,1.64,0.0
CH1008400000000000000000000012347,2026-01-06 17:00,1.79,0.0
CH1008400000000000000000000012348,2026-01-06 17:00,1.21,0.0
CH1008400000000000000000000012349,2026-01-06 17:00,1.69,0.0
CH1008400000000000000000000012350,2026-01-06 17:00,1.18,0.0
CH1008400000000000000000000012351,2026-01-06 17:00,1.41,0.0
CH1008400000000000000000000012352,2026-01-06 17:00,1.49,0.0
CH1008400000000000000000000012353,2026-01-06 17:00,1.13,0.0
CH1008400000000000000000000012354,2026-01-06 17:00,1.32,0.0
CH1008400000000000000000000012355,2026-01-06 17:00,1.29,0.0
CH1008400000000000000000000012356,2026-01-06 17:00,2.02,0.0
CH1008400000000000000000000012345,2026-01-06 18:00,1.35,0.0
CH1008400000000000000000000012346,2026-01-06 18:00,1.13,0.0
CH1008400000000000000000000012347,2026-01-06 18:00,1.57,0.0
CH1008400000000000000000000012348,2026-01-06 18:00,1.24,0.0
CH1008400000000000000000000012349,2026-01-06 18:00,1.49,0.0
CH1008400000000000000000000012350,2026-01-06 18:00,1.38,0.0
CH1008400000000000000000000012351,2026-01-06 18:00,1.44,0.0
CH1008400000000000000000000012352,2026-01-06 18:00,1.74,0.0
CH1008400000000000000000000012353,2026-01-06 18:00,1.57,0.0
CH1008400000000000000000000012354,2026-01-06 18:00,1.14,0.0
CH1008400000000000000000000012355,2026-01-06 18:00,1.2,0.0
CH1008400000000000000000000012356,2026-01-06 18:00,1.19,0.0
CH1008400000000000000000000012345,2026-01-06 19:00,1.82,0.0
CH1008400000000000000000000012346,2026-01-06 19:00,1.69,0.0
CH1008400000000000000000000012347,2026-01-06 19:00,1.57,0.0
CH1008400000000000000000000012348,2026-01-06 19:00,1.79,0.0
CH1008400000000000000000000012349,2026-01-06 19:00,0.83,0.0
CH1008400000000000000000000012350,2026-01-06 19:00,1.28,0.0
CH1008400000000000000000000012351,2026-01-06 19:00,1.12,0.0
CH1008400000000000000000000012352,2026-01-06 19:00,1.22,0.0
CH1008400000000000000000000012353,2026-01-06 19:00,1.12,0.0
CH1008400000000000000000000012354,2026-01-06 19:00,1.22,0.0
CH1008400000000000000000000012355,2026-01-06 19:00,1.1,0.0
CH1008400000000000000000000012356,2026-01-06 19:00,1.19,0.0
CH1008400000000000000000000012345,2026-01-06 20:00,1.1,0.0
CH1008400000000000000000000012346,2026-01-06 20:00,0.85,0.0
CH1008400000000000000000000012347,2026-01-06 20:00,0.92,0.0
CH1008400000000000000000000012348,2026-01-06 20:00,0.83,0.0
CH1008400000000000000000000012349,2026-01-06 20:00,1.61,0.0
CH1008400000000000000000000012350,2026-01-06 20:00,1.14,0.0
CH1008400000000000000000000012351,2026-01-06 20:00,1.58,0.0
CH1008400000000000000000000012352,2026-01-06 20:00,1.47,0.0
CH1008400000000000000000000012353,2026-01-06 20:00,1.02,0.0
CH1008400000000000000000000012354,2026-01-06 20:00,1.24,0.0
CH1008400000000000000000000012355,2026-01-06 20:00,1.38,0.0
